timestamp,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,Asthma,COPD,Lung Cancer,Pneumonia & Bronchitis,Reduced Lung Function in Children,Heart Attacks,Hypertension,Strokes,Arrhythmia,Alzheimer’s & Dementia,Parkinson’s Disease,Cognitive Impairment in Children,Low Birth Weight,Preterm Births,Sudden Infant Death Syndrome (SIDS),Bladder Cancer,Diabetes,Eye & Skin Irritation
28/01/2024 15:00,3,754.36,0,22.28,79.39,16.69,42.17,54.04,6.02,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2024 16:00,3,767.71,0,20.05,81.54,15.5,43.04,55,6.21,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2024 17:00,3,801.09,0,19.36,83.68,14.54,49.78,62.97,6.4,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2024 18:00,4,807.76,0,19.36,85.83,13.47,59.76,74.52,5.38,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2024 19:00,4,747.68,0,18.34,87.98,11.44,64.78,79.6,3.42,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2024 20:00,4,741,0,17.31,87.98,12.04,70.57,85.26,3.2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2024 21:00,5,747.68,0,15.25,90.84,12.87,79.12,94.4,3.17,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2024 22:00,5,787.73,0,14.91,91.55,13.83,89.8,106.33,3.36,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
28/01/2024 23:00,5,827.79,0,15.59,91.55,14.78,99.46,117.28,3.58,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
29/01/2024 0:00,5,881.2,0,17.82,90.12,15.74,106.05,124.77,3.8,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
29/01/2024 1:00,5,934.6,0,21.59,87.98,16.93,109.88,129.5,4.43,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
29/01/2024 2:00,5,1228.33,0.07,38.39,73.67,23.13,122.56,145.48,9.5,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2024 3:00,5,1268.39,1.96,47.3,72.24,27.89,119.5,143.76,10.89,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2024 4:00,5,600.81,2.51,19.02,114.44,30.52,79.44,97.4,1.58,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2024 5:00,4,514.03,2.46,14.57,123.02,30.04,66.7,82.72,0.98,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2024 6:00,4,467.3,2.21,12.51,131.61,29.56,62.18,77.32,0.54,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2024 7:00,4,447.27,2.18,12,135.9,30.99,60.5,75.42,0.14,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2024 8:00,4,423.91,2.01,11.14,135.9,29.09,59.25,74.71,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2024 9:00,4,403.88,1.93,10.8,131.61,26.23,56.94,72.61,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2024 10:00,4,403.88,2.26,13.02,124.45,28.85,57.5,74.13,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2024 11:00,4,433.92,2.54,16.79,115.87,31.95,59.02,77.01,0.15,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
29/01/2024 12:00,4,460.62,2.07,21.59,101.57,31.95,58.16,76.71,0.76,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
29/01/2024 13:00,4,614.17,0.09,32.22,81.54,26.7,61.71,81.39,3.32,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
29/01/2024 14:00,4,841.14,0,39.07,68.66,25.75,71.38,93.51,7.66,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2024 15:00,5,1014.71,0,42.16,63.66,27.89,83.1,108.16,11.15,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2024 16:00,5,1148.22,0,42.16,62.23,27.66,94.74,122.5,12.29,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2024 17:00,5,1308.44,0,43.87,60.08,27.66,109.03,139.06,12.79,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2024 18:00,5,1335.14,0,45.24,59.37,25.51,116.44,147.19,10.89,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2024 19:00,5,1201.63,0,43.87,59.37,20.74,113.16,142.43,6.78,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2024 20:00,5,1068.12,0,39.07,60.8,18.84,110.02,137.8,5.51,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
29/01/2024 21:00,5,1014.71,0,33.59,63.66,19.31,110,137.32,6.21,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
29/01/2024 22:00,5,1041.41,0,31.87,59.37,21.22,114.47,142.52,7.47,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
29/01/2024 23:00,5,1108.17,0,33.24,47.92,20.98,121.1,150.38,7.28,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
30/01/2024 0:00,5,1201.63,0.01,37.36,31.11,20.74,129.26,159.15,6.78,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
30/01/2024 1:00,5,1388.55,0.62,45.93,12.7,21.93,139.38,170.09,6.9,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
30/01/2024 2:00,5,1976.01,19,53.47,0.92,30.52,166.53,202.25,12.67,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
30/01/2024 3:00,5,2456.67,47.83,54.15,5.68,37.67,181.87,222.85,19.25,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
30/01/2024 4:00,5,1268.39,13.97,54.84,45.78,55.79,124.45,156.87,10.64,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
30/01/2024 5:00,5,1148.22,12.52,52.09,67.23,67.71,119.91,152.3,11.02,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
30/01/2024 6:00,5,974.66,8.27,45.24,98.71,72.48,110.84,142.21,9.25,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
30/01/2024 7:00,5,607.49,4.08,29.82,121.59,66.76,83.9,108.86,3.2,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
30/01/2024 8:00,4,514.03,3.1,24.68,127.32,58.65,74.02,96.72,2.06,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
30/01/2024 9:00,4,467.3,2.43,20.91,120.16,45.3,63.18,83.27,1.73,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
30/01/2024 10:00,4,453.95,2.77,20.05,107.29,39.58,55.55,73.11,1.95,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2024 11:00,4,460.62,2.32,21.93,92.98,35.29,53.16,70.2,2.31,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2024 12:00,4,473.98,1.05,24.68,78.68,29.8,52.4,69.55,2.53,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2024 13:00,4,500.68,0.04,25.02,70.81,23.13,54.96,73.02,3.04,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
30/01/2024 14:00,4,554.08,0,24.33,67.95,20.98,59.83,79.17,4.5,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2024 15:00,4,600.81,0,23.99,67.95,21.22,63.71,83.81,5.76,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2024 16:00,4,634.19,0,21.76,68.66,18.12,64.54,84.43,6.33,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2024 17:00,4,687.6,0,21.25,66.52,16.21,64.71,83.99,7.03,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2024 18:00,4,687.6,0,21.59,62.23,15.02,60.54,78.4,6.27,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2024 19:00,4,660.9,0,23.31,55.07,12.87,54.2,69.86,4.69,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
30/01/2024 20:00,4,680.92,0,23.99,48.64,12.76,52.87,67.41,4.81,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
30/01/2024 21:00,4,714.3,0,22.62,47.21,13.47,54.31,68.77,5.32,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
30/01/2024 22:00,4,814.44,0,24.68,42.2,16.21,60.8,76.36,6.59,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
30/01/2024 23:00,4,947.95,0,29.13,34.69,20.27,70.9,88.51,8.87,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
31/01/2024 0:00,5,1108.17,0.03,35.99,25.03,25.99,82.25,102.52,12.41,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2024 1:00,5,1308.44,0.48,46.61,12.87,32.42,93.91,116.91,16.21,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2024 2:00,5,1922.61,14.98,57.58,0.95,37.67,120.34,148.93,19.25,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2024 3:00,5,2616.88,49.17,59.63,2.84,43.87,146.77,181.7,22.29,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2024 4:00,4,947.95,11.51,47.98,30.4,67.71,65.42,85.06,8.11,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2024 5:00,4,647.54,8.61,36.33,47.21,66.76,50.99,68.12,5.76,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
31/01/2024 6:00,3,527.38,7.26,29.82,58.65,62.94,45.22,60.92,4.37,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
31/01/2024 7:00,3,467.3,5.64,26.39,61.51,56.74,38.45,50.84,3.29,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
31/01/2024 8:00,3,447.27,3.91,24.68,61.51,50.07,34.81,45.77,2.79,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2024 9:00,3,433.92,2.43,23.65,59.37,43.39,33.34,44.62,2.53,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2024 10:00,3,447.27,2.79,24.68,54.36,43.87,33.37,44.83,2.82,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2024 11:00,3,473.98,3.8,25.7,48.64,43.39,34.34,45.61,3.26,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
31/01/2024 12:00,3,500.68,2.49,28.45,40.41,36.72,33.52,44.29,3.36,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
31/01/2024 13:00,3,540.73,0.17,29.82,32.9,26.23,34.16,45.27,3.93,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
31/01/2024 14:00,3,580.79,0.01,26.39,34.69,19.79,36.99,48.97,5.07,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
31/01/2024 15:00,3,594.14,0,22.62,38.98,16.69,37.76,49.92,5.7,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
31/01/2024 16:00,3,627.52,0,19.54,41.84,13.71,37.8,49.99,6.02,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31/01/2024 17:00,3,714.3,0,20.73,40.77,13.47,41.35,54.31,7.03,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31/01/2024 18:00,3,727.65,0,22.62,40.41,12.99,42.3,55.4,6.33,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31/01/2024 19:00,3,647.54,0,21.76,41.48,10.61,38.72,50.37,4.31,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31/01/2024 20:00,3,594.14,0,18.51,44.35,9.89,37.2,47.63,3.77,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31/01/2024 21:00,3,580.79,0,15.08,46.49,10.01,36.62,46.01,3.83,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31/01/2024 22:00,3,634.19,0,15.59,43.99,11.8,38.25,47.09,5,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31/01/2024 23:00,3,747.68,0,19.02,37.19,15.74,43.72,52.93,7.6,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2024 0:00,4,907.9,0.02,25.36,27.54,21.22,52.3,62.95,11.4,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
01/02/2024 1:00,4,1174.93,0.72,38.73,12.16,29.8,65.54,78.02,16.09,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2024 2:00,5,1976.01,23.92,48.67,0.2,39.58,101.79,120.1,19.76,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2024 3:00,5,2910.61,68.84,50.72,0.09,50.54,141.72,165.62,19.76,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2024 4:00,4,1068.12,15.87,61.01,1.29,87.74,57.39,64.99,6.33,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2024 5:00,3,827.79,6.76,54.84,4.92,79.15,40.1,45.56,5.19,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2024 6:00,3,660.9,1.98,42.16,17.88,58.17,27.56,31.98,3.89,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2024 7:00,2,534.06,0.61,30.85,39.34,43.39,20.06,23.3,2.79,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
01/02/2024 8:00,2,494,0.25,24.68,51.5,34.81,17.69,20.66,2.31,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2024 9:00,2,473.98,0.13,20.56,55.07,27.89,16.85,19.46,2.01,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2024 10:00,2,500.68,0.22,22.62,48.64,29.8,20.14,23.01,2.5,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2024 11:00,2,534.06,0.42,24.68,40.77,29.56,24.11,27.18,2.91,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
01/02/2024 12:00,3,574.11,0.3,26.05,36.12,25.75,25,28.01,3.07,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
01/02/2024 13:00,3,640.87,0.04,27.42,32.54,20.74,25.48,29.02,3.67,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
01/02/2024 14:00,3,720.98,0.02,27.42,30.76,19.07,27.58,32.21,4.88,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
01/02/2024 15:00,3,774.38,0.02,26.05,31.47,18.84,30.03,35.75,5.51,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
01/02/2024 16:00,3,847.82,0.02,25.02,31.47,16.45,33.62,40.61,6.02,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
01/02/2024 17:00,3,961.3,0.04,27.08,27.54,15.97,38.9,47.32,6.9,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
01/02/2024 18:00,3,988.01,0.07,28.79,23.96,15.02,38.78,47.23,6.4,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
01/02/2024 19:00,3,947.95,0.17,31.53,19.67,15.26,35.93,43.58,7.54,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
01/02/2024 20:00,3,988.01,0.21,34.27,16.09,20.27,39.06,47.05,11.53,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
01/02/2024 21:00,3,1081.47,0.22,36.33,14.48,26.46,46.69,55.85,15.71,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2024 22:00,4,1268.39,0.61,41.47,8.85,33.86,59.33,69.89,20.27,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
01/02/2024 23:00,4,1401.9,1.7,43.53,3.89,38.62,69.75,81.17,23.56,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
02/02/2024 0:00,5,1468.66,4.41,42.5,1.26,41.48,76.08,87.99,25.84,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
02/02/2024 1:00,5,1562.12,9.39,40.44,0.38,40.53,80.18,92.9,26.09,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
02/02/2024 2:00,5,2082.82,31.74,39.76,0.02,40.05,99.13,116.11,25.08,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
02/02/2024 3:00,5,2750.4,67.95,41.81,0.15,41.01,117.21,139.2,23.81,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
02/02/2024 4:00,3,1001.36,11.51,42.5,2.95,51.98,39.18,46.92,7.54,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
02/02/2024 5:00,2,707.63,3.74,34.96,7.78,46.25,23.96,29.2,5.07,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
02/02/2024 6:00,2,574.11,1.38,27.76,15.02,38.62,16.16,20.41,3.45,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
02/02/2024 7:00,2,494,0.34,21.25,36.12,30.04,10.88,13.94,2.44,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
02/02/2024 8:00,2,467.3,0.22,18.16,45.78,25.51,9.51,12.36,2.12,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
02/02/2024 9:00,2,460.62,0.23,16.45,47.21,22.41,8.69,11.53,1.93,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
02/02/2024 10:00,2,494,0.61,19.88,35.41,26.7,10.11,13.73,2.56,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
02/02/2024 11:00,2,554.08,1.15,23.65,21.82,29.09,12.38,16.96,3.36,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
02/02/2024 12:00,2,607.49,1.51,27.76,13.41,28.13,13.74,18.78,3.89,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
02/02/2024 13:00,2,714.3,2.37,30.5,6.08,21.93,16.38,22.33,5.19,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
02/02/2024 14:00,2,827.79,3.74,29.82,3.04,18.84,21,28.42,6.97,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
02/02/2024 15:00,3,881.2,3.1,28.79,3.67,19.07,25.18,33.76,7.66,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
02/02/2024 16:00,3,867.84,1.24,26.39,8.14,16.93,26.48,35.5,7.09,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
02/02/2024 17:00,3,894.55,0.54,25.7,12.52,15.74,28.48,37.76,6.97,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
02/02/2024 18:00,3,867.84,0.31,25.36,15.74,14.07,27.19,35.81,5.76,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
02/02/2024 19:00,2,794.41,0.29,26.39,16.45,11.56,23.62,30.78,4.12,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
02/02/2024 20:00,2,741,0.08,22.62,20.56,9.78,22.32,28.55,3.61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02/02/2024 21:00,2,714.3,0.02,18.51,24.68,9.66,23.2,29.24,4.02,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02/02/2024 22:00,3,767.71,0.03,19.02,22.89,11.68,27.4,34.11,5.57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02/02/2024 23:00,3,841.14,0.06,21.25,18.95,14.9,32.88,40.47,8.11,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
03/02/2024 0:00,3,934.6,0.25,25.36,13.05,19.31,38.8,47.17,11.4,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
03/02/2024 1:00,3,1081.47,1.54,32.22,5.63,24.08,46.04,55.48,14.57,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
03/02/2024 2:00,4,1575.47,15.87,38.39,0.33,28.37,65.52,78.63,15.71,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
03/02/2024 3:00,5,2056.12,39.34,42.84,0.61,33.86,81.66,97.57,15.58,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
03/02/2024 4:00,3,781.06,5.7,38.39,10.91,48.16,28.59,35.65,5.26,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
03/02/2024 5:00,2,567.44,2.46,29.47,22.89,42.92,20.22,26.25,3.7,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
03/02/2024 6:00,2,487.33,1.84,23.65,34.69,37.67,17.88,23.4,2.88,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
03/02/2024 7:00,2,447.27,2.85,18.51,54.36,35.29,17.96,22.81,2.31,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
03/02/2024 8:00,2,427.25,2.46,16.28,67.95,31.95,18.87,23.61,1.96,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
03/02/2024 9:00,2,413.89,2.37,13.02,75.1,26.7,18.85,23.54,1.65,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
03/02/2024 10:00,2,440.6,3.74,13.71,73.67,30.99,19.4,24.48,2.03,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
03/02/2024 11:00,2,487.33,4.58,18.85,60.08,37.67,19.01,24.86,2.79,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
03/02/2024 12:00,2,540.73,3.46,26.39,43.99,40.05,18.49,24.76,3.32,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
03/02/2024 13:00,3,841.14,1.87,44.55,14.84,30.28,25.12,33.48,7.03,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
03/02/2024 14:00,3,1241.68,9.28,47.98,0.93,25.51,39.1,50.76,11.91,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
03/02/2024 15:00,4,1508.71,16.09,44.55,0.11,27.18,54.1,69.01,13.17,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
03/02/2024 16:00,4,1562.12,14.98,41.81,0.16,26.7,61.4,77.93,12.03,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
03/02/2024 17:00,4,1535.42,11.51,40.44,0.39,24.8,63.42,80.49,11.4,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
03/02/2024 18:00,4,1428.6,8.61,40.44,0.84,21.22,59.55,75.61,9.5,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
03/02/2024 19:00,3,1121.52,4.14,38.73,2.77,15.02,46.07,58.9,5.64,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
03/02/2024 20:00,3,814.44,0.5,29.13,12.34,11.32,34.63,44.52,3.96,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
03/02/2024 21:00,3,620.84,0.03,17.99,25.39,9.3,28.4,36.73,3.29,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
03/02/2024 22:00,3,574.11,0.01,13.88,28.97,9.3,27.57,35.47,3.36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
